inherit,mp/loot_set_global_dmz_ground_tablets.csv,,,,
chance,ammo,5,,#ammo by itself - most ammo should spawn with its gun,
chance,health,10,,,
chance,plunder,120,,,
chance,lethal,5,,,
chance,tactical,5,,,
chance,weapon,5,,,
chance,tablet,0,,,
chance,super,10,,,
item,brloot_ammo_12g,20,#common,,
item,brloot_ammo_50cal,15,#common,,
item,brloot_ammo_762,20,#common,,
item,brloot_ammo_919,40,#common,,
item,brloot_ammo_rocket,5,#common,,
item,brloot_plunder_cash_uncommon_1,20,#uncommon,#plunder,
item,brloot_plunder_cash_uncommon_2,20,#uncommon,#plunder,
item,brloot_plunder_cash_uncommon_3,10,#uncommon,#plunder,
item,brloot_plunder_cash_rare_1,10,#rare,#plunder,
item,brloot_plunder_cash_rare_2,5,#rare,#plunder,
item,brloot_plunder_cash_epic_1,0,#epic,#plunder,
item,brloot_plunder_cash_epic_2,0,#epic,#plunder,
item,brloot_plunder_cash_legendary_1,0,#legendary,#plunder,
item,brloot_assassination_tablet,25,,#tablets,
item,brloot_domination_tablet,30,,#tablets,
item,brloot_scavenger_tablet,45,,#tablets,
item,brloot_vip_tablet,0,,#tablets,
