inherit,mp/loot_set_global.csv,,,,
chance,ammo,20,,#ammo by itself - most ammo should spawn with its gun,
chance,health,20,,,
chance,plunder,15,,,
chance,lethal,7,,,
chance,tactical,15,,,
chance,weapon,20,,,
chance,gear,1,,,
chance,tablet,7,,,
item,brloot_ammo_12g,20,#common,,
item,brloot_ammo_50cal,5,#common,,
item,brloot_ammo_762,30,#common,,
item,brloot_ammo_919,40,#common,,
item,brloot_ammo_rocket,5,#common,,
item,brloot_offhand_throwingknife,27,#common,,
item,brloot_health_adrenaline,20,#common,,
item,brloot_offhand_concussion,2,#common,,
item,brloot_offhand_decoy,15,#common,,
item,brloot_offhand_flash,2,#common,,
item,brloot_offhand_gas,15,#common,,
item,brloot_offhand_heartbeatsensor,20,#common,,
item,brloot_offhand_smoke,4,#common,,
item,brloot_offhand_snapshot,10,#common,,
item,brloot_weapon_mg34_comm,1,#common,,
item,brloot_weapon_carlg_epic,1,#epic,,
item,brloot_weapon_rpg7_comm,1,#common,,
