zone,global,mp/loot/br/kingslayer/lootset_global.csv,mp/loot/br/kingslayer/lootset_cache_spawns.csv,,#Global,
zone,map_airfield,mp/loot/br/kingslayer/lootset_named_Location.csv,mp/loot/br/kingslayer/lootset_cache_spawns.csv,,#Zone,
zone,map_airfieldsuburbs,mp/loot/br/kingslayer/lootset_global.csv,mp/loot/br/kingslayer/lootset_cache_spawns.csv,,#Zone,
zone,map_bank,mp/loot/br/kingslayer/lootset_extra_plunder.csv,mp/loot/br/kingslayer/lootset_cache_spawns.csv,,#POI,
zone,map_boneyard,mp/loot/br/kingslayer/lootset_named_Location.csv,mp/loot/br/kingslayer/lootset_cache_spawns.csv,,#Zone,
zone,map_boneyardsuburbs,mp/loot/br/kingslayer/lootset_global.csv,mp/loot/br/kingslayer/lootset_cache_spawns.csv,,#Zone,
zone,map_bookstore,mp/loot/br/kingslayer/lootset_global.csv,mp/loot/br/kingslayer/lootset_cache_spawns.csv,,#POI,
zone,map_bunkers,mp/loot/br/kingslayer/lootset_global.csv,mp/loot/br/kingslayer/lootset_cache_spawns.csv,,#POI,
zone,map_burgertown,mp/loot/br/kingslayer/lootset_extra_plunder.csv,mp/loot/br/kingslayer/lootset_cache_spawns.csv,,#Zone,
zone,map_coast,mp/loot/br/kingslayer/lootset_global.csv,mp/loot/br/kingslayer/lootset_cache_spawns.csv,,#Zone,
zone,map_dam,mp/loot/br/kingslayer/lootset_named_Location.csv,mp/loot/br/kingslayer/lootset_cache_spawns.csv,,#Zone,
zone,map_dealership,mp/loot/br/kingslayer/lootset_extra_plunder.csv,mp/loot/br/kingslayer/lootset_cache_spawns.csv,,#POI,
zone,map_downtown,mp/loot/br/kingslayer/lootset_named_Location.csv,mp/loot/br/kingslayer/lootset_cache_spawns.csv,,#Zone,
zone,map_electronicsstore,mp/loot/br/kingslayer/lootset_extra_plunder.csv,mp/loot/br/kingslayer/lootset_cache_spawns.csv,,#POI,
zone,map_filmschool,mp/loot/br/kingslayer/lootset_global.csv,mp/loot/br/kingslayer/lootset_cache_spawns.csv,,#POI,
zone,map_firestation,mp/loot/br/kingslayer/lootset_global.csv,mp/loot/br/kingslayer/lootset_cache_spawns.csv,,#POI,
zone,map_gasstation,mp/loot/br/kingslayer/lootset_global.csv,mp/loot/br/kingslayer/lootset_cache_spawns.csv,,#POI,
zone,map_gulag,mp/loot/br/kingslayer/lootset_named_Location.csv,mp/loot/br/kingslayer/lootset_cache_spawns.csv,,#Zone,
zone,map_gunstore,mp/loot/br/kingslayer/lootset_global.csv,mp/loot/br/kingslayer/lootset_cache_spawns.csv,,#POI,
zone,map_hills,mp/loot/br/kingslayer/lootset_global.csv,mp/loot/br/kingslayer/lootset_cache_spawns.csv,,#Zone,
zone,map_hospital,mp/loot/br/kingslayer/lootset_named_Location.csv,mp/loot/br/kingslayer/lootset_cache_spawns.csv,,#Zone,
zone,map_hospitalsuburbs,mp/loot/br/kingslayer/lootset_global.csv,mp/loot/br/kingslayer/lootset_cache_spawns.csv,,#Zone,
zone,map_layover,mp/loot/br/kingslayer/lootset_named_Location.csv,mp/loot/br/kingslayer/lootset_cache_spawns.csv,,#Zone,
zone,map_layover_exterior,mp/loot/br/kingslayer/lootset_global.csv,mp/loot/br/kingslayer/lootset_cache_spawns.csv,,#Zone,
zone,map_layover_tunnel,mp/loot/br/kingslayer/lootset_global.csv,mp/loot/br/kingslayer/lootset_cache_spawns.csv,,#Zone,
zone,map_layovermaintenance,mp/loot/br/kingslayer/lootset_global.csv,mp/loot/br/kingslayer/lootset_cache_spawns.csv,,#Zone,
zone,map_layoversuburbs,mp/loot/br/kingslayer/lootset_global.csv,mp/loot/br/kingslayer/lootset_cache_spawns.csv,,#Zone,
zone,map_lumber,mp/loot/br/kingslayer/lootset_named_Location.csv,mp/loot/br/kingslayer/lootset_cache_spawns.csv,,#Zone,
zone,map_lumbersuburbs,mp/loot/br/kingslayer/lootset_global.csv,mp/loot/br/kingslayer/lootset_cache_spawns.csv,,#Zone,
zone,map_monument,mp/loot/br/kingslayer/lootset_global.csv,mp/loot/br/kingslayer/lootset_cache_spawns.csv,,#POI,
